PROPERTY_NUM,TRANSACTION_AMOUNT,YEAR_BUILT,ADDRESS,REGISTRATION_DATE,ROAD_NAME,APARTMENT_NAME,SQUARE_FOOTAGE,FLOOR_NUMBER

2256,347500000,2008,부산광역시 강서구  명지동 3244 ,2024-07-13,명지오션시티11로,롯데캐슬,84.94,3

2257,377000000,2016,부산광역시 강서구  명지동 3400 ,2024-07-13,명지국제7로,부산명지중흥S-클래스프라디움,59.99,25

2258,285000000,2016,부산광역시 강서구  명지동 3328 ,2024-07-13,명지국제5로,명지협성휴포레,54.31,12

2259,348000000,2016,부산광역시 강서구  명지동 3343 ,2024-07-13,명지국제5로,명지2차금강펜테리움센트럴파크,66.66,10

2260,350000000,2015,부산광역시 강서구  명지동 3354 ,2024-07-13,명지국제5로,명지1차 금강펜테리움 센트럴파크,61.26,20

2261,335000000,2014,부산광역시 강서구  명지동 3246 ,2024-07-13,명지오션시티10로,명지오션시티삼정그린코아,70.69,3

2262,480000000,2009,부산광역시 강서구  명지동 3231 ,2024-07-13,명지오션시티10로,퀸덤1차링컨타운,116.02,4

2263,480000000,2009,부산광역시 강서구  명지동 3231 ,2024-07-13,명지오션시티10로,퀸덤1차링컨타운,116.02,4

2264,605000000,2020,부산광역시 강서구  명지동 3595-3 ,2024-07-17,명지국제2로,더샵명지퍼스트월드3단지,80.79,21

2265,350000000,2008,부산광역시 강서구  명지동 3244 ,2024-07-18,명지오션시티11로,롯데캐슬,101.88,5

2266,245000000,2015,부산광역시 강서구  지사동 1186 ,2024-07-05,과학산단로306번길,협성·DS엘리시안,84.88,19

2267,149000000,2015,부산광역시 강서구  지사동 1186 ,2024-07-05,과학산단로306번길,협성·DS엘리시안,59.99,12

2268,178000000,2015,부산광역시 강서구  지사동 1186 ,2024-07-08,과학산단로306번길,협성·DS엘리시안,68.13,4

2269,145000000,2017,부산광역시 강서구  지사동 1185-1 ,2024-07-09,과학산단2로20번길,지사과학삼정그린코아,59.98,8

2270,258000000,2015,부산광역시 강서구  지사동 1186 ,2024-07-11,과학산단로306번길,협성·DS엘리시안,84.88,20

2271,160000000,2015,부산광역시 강서구  지사동 1186 ,2024-07-16,과학산단로306번길,협성·DS엘리시안,59.93,12

2272,440000000,2001,부산광역시 연제구  거제동 1467-1 ,2024-07-01,세병로,거제동롯데캐슬,103.16,16

2273,657000000,2002,부산광역시 연제구  거제동 1479 ,2024-07-01,법원북로,거제2차현대홈타운,84.72,20

2274,719000000,2018,부산광역시 연제구  거제동 1519 ,2024-07-03,법원북로,거제센트럴자이,85.0,27

2275,205000000,2001,부산광역시 연제구  거제동 714-144 ,2024-07-05,해맞이로,유림아시아드,45.07,4

2276,190000000,2004,부산광역시 연제구  거제동 768-1 ,2024-07-05,화지로,유림아시아드타워,59.98,25

2277,525000000,2002,부산광역시 연제구  거제동 1479 ,2024-07-06,법원북로,거제2차현대홈타운,59.68,24

2278,735000000,2010,부산광역시 연제구  거제동 1506 ,2024-07-06,아시아드대로22번길,아시아드푸르지오,142.58,11

2279,625000000,2002,부산광역시 연제구  거제동 1479 ,2024-07-06,법원북로,거제2차현대홈타운,84.72,11

2280,417000000,2005,부산광역시 연제구  거제동 139-1 ,2024-07-07,온천천공원길,벽산이-메타폴리스,84.32,27

2281,390000000,2001,부산광역시 연제구  거제동 1481 ,2024-07-09,법원북로,거제1차현대홈타운,59.93,10

2282,570000000,2010,부산광역시 연제구  거제동 1506 ,2024-07-11,아시아드대로22번길,아시아드푸르지오,84.96,22

2283,497000000,2002,부산광역시 연제구  거제동 1475 ,2024-07-14,법원북로,쌍용,59.99,26

2284,230000000,1984,부산광역시 연제구  거제동 38-45 ,2024-07-18,거제대로214번길,경남,59.13,5

2285,409000000,2017,부산광역시 연제구  연산동 2317 ,2024-07-01,좌수영로,센텀리버SKVIEW,64.01,9

2286,505000000,2018,부산광역시 연제구  연산동 2341 ,2024-07-01,월드컵대로,연제롯데캐슬데시앙,59.91,1

2287,285000000,2012,부산광역시 연제구  연산동 1481-9 ,2024-07-02,거제천로118번길,신우피렌체,84.93,9

2288,670000000,2018,부산광역시 연제구  연산동 2341 ,2024-07-02,월드컵대로,연제롯데캐슬데시앙,84.96,5

2289,325000000,1999,부산광역시 연제구  연산동 243-18 ,2024-07-03,고분로,연산엘지,84.99,17

2290,622500000,2015,부산광역시 연제구  연산동 2311 ,2024-07-03,안연로,더샵파크시티,84.97,25

2291,450000000,2015,부산광역시 연제구  연산동 2307 ,2024-07-03,고분로,부산센텀푸르지오,84.98,1

2292,235000000,2016,부산광역시 연제구  연산동 1355-6 ,2024-07-03,신촌로,시청역이즈팰리스1차,49.84,7

2293,622500000,2015,부산광역시 연제구  연산동 2311 ,2024-07-03,안연로,더샵파크시티,84.97,25

2294,450000000,2015,부산광역시 연제구  연산동 2307 ,2024-07-03,고분로,부산센텀푸르지오,84.98,1

2295,385000000,2017,부산광역시 연제구  연산동 2317 ,2024-07-04,좌수영로,센텀리버SKVIEW,64.01,4

2296,300000000,2017,부산광역시 연제구  연산동 1866-2 ,2024-07-04,연수로,아이유파크(IU-PARK),64.75,18

2297,570000000,2021,부산광역시 연제구  연산동 2382 ,2024-07-04,봉수로,힐스테이트연산,84.9,16

2298,440000000,2017,부산광역시 연제구  연산동 2317 ,2024-07-05,좌수영로,센텀리버SKVIEW,64.01,14

2299,138000000,2003,부산광역시 연제구  연산동 478-4 ,2024-07-06,고분로235번길,송파지오스4,73.66,6

2300,530000000,2019,부산광역시 연제구  연산동 2352 ,2024-07-06,연수로,연산더샵,59.88,20

2301,348000000,2007,부산광역시 연제구  연산동 129 ,2024-07-06,고분로,센텀수영강푸르지오,84.99,1

2302,530000000,2019,부산광역시 연제구  연산동 2352 ,2024-07-06,연수로,연산더샵,59.88,20

2303,348000000,2007,부산광역시 연제구  연산동 129 ,2024-07-06,고분로,센텀수영강푸르지오,84.99,1

2304,712000000,2020,부산광역시 연제구  연산동 2367 ,2024-07-07,황령산로,연산롯데캐슬골드포레,84.98,10

2305,210000000,1993,부산광역시 연제구  연산동 57-134 ,2024-07-08,토곡남로,부전타워,73.07,19

2306,725000000,2020,부산광역시 연제구  연산동 2367 ,2024-07-08,황령산로,연산롯데캐슬골드포레,84.98,18

2307,750000000,2010,부산광역시 연제구  연산동 2262 ,2024-07-08,과정로343번길,연산자이,131.9,20

2308,200000000,2002,부산광역시 연제구  연산동 1288-27 ,2024-07-08,중앙대로1075번길,조광네오빌,84.45,10

2309,410000000,2017,부산광역시 연제구  연산동 2317 ,2024-07-09,좌수영로,센텀리버SKVIEW,64.01,5

2310,200000000,1984,부산광역시 연제구  연산동 580-4 ,2024-07-10,세병로,삼보맨션,63.14,3

2311,605000000,2020,부산광역시 연제구  연산동 2367 ,2024-07-10,황령산로,연산롯데캐슬골드포레,72.83,21

2312,630000000,2020,부산광역시 연제구  연산동 2367 ,2024-07-11,황령산로,연산롯데캐슬골드포레,72.83,34

2313,600000000,2019,부산광역시 연제구  연산동 2362 ,2024-07-12,연제로,시청역비스타동원,84.98,21

2314,438000000,2013,부산광역시 연제구  연산동 2298 ,2024-07-13,연수로,연산경동메르빌,77.05,24

2315,445000000,2017,부산광역시 연제구  연산동 2335 ,2024-07-13,반송로,연산동일동미라주더스타,77.86,28

2316,565000000,2017,부산광역시 연제구  연산동 2317 ,2024-07-13,좌수영로,센텀리버SKVIEW,85.0,25

2317,440000000,2013,부산광역시 연제구  연산동 2298 ,2024-07-13,연수로,연산경동메르빌,77.05,25

2318,495000000,2016,부산광역시 연제구  연산동 1366-1 ,2024-07-14,시청로,부산더샵시티애비뉴2차,84.96,13

2319,560000000,2019,부산광역시 연제구  연산동 2362 ,2024-07-16,연제로,시청역비스타동원,84.99,8

2320,160000000,2003,부산광역시 연제구  연산동 1495-3 ,2024-07-18,거제천로118번길,수강드림빌라드,84.59,8

2321,500000000,2005,부산광역시 수영구  망미동 1136 ,2024-07-05,좌수영로,이편한세상3차,84.98,24

2322,315000000,2004,부산광역시 수영구  망미동 1128 ,2024-07-05,좌수영로,이편한세상2차,59.9,22

2323,135000000,1983,부산광역시 수영구  망미동 458-4 ,2024-07-07,과정로91번길,영미(나동),60.02,4

2324,330000000,2004,부산광역시 수영구  망미동 1128 ,2024-07-10,좌수영로,이편한세상2차,59.9,7

2325,272000000,1997,부산광역시 수영구  수영동 50-3 ,2024-07-10,연수로415번길,신익탑스빌,76.69,3

2326,680000000,2020,부산광역시 수영구  민락동 781 ,2024-07-07,광안해변로326번길,e편한세상오션테라스2단지,84.98,18

2327,700000000,2003,부산광역시 수영구  민락동 110-8 ,2024-07-08,광안해변로,롯데캐슬자이언트,121.19,9

2328,1015000000,2017,부산광역시 수영구  민락동 778 ,2024-07-12,수영로,센텀비스타동원,109.19,23

2329,130000000,2006,부산광역시 수영구  광안동 99-5 ,2024-07-01,수영로,롯데골드로즈,41.61,7

2330,590000000,2005,부산광역시 수영구  광안동 745-2 ,2024-07-02,장대골로19번길,"광안협성엠파이어(103,105동)",84.99,16

2331,153000000,2006,부산광역시 수영구  광안동 99-5 ,2024-07-03,수영로,롯데골드로즈,40.71,15

2332,360000000,2005,부산광역시 수영구  광안동 1069-3 ,2024-07-09,망미번영로38번길,광안동일스위트,62.55,13

2333,877000000,2014,부산광역시 수영구  광안동 1330 ,2024-07-09,광안로,쌍용예가디오션,84.96,8

2334,136000000,2013,부산광역시 수영구  광안동 51-3 ,2024-07-09,수영로702번길,에이스센텀스카이뷰,31.27,10

2335,205000000,2012,부산광역시 수영구  광안동 203-1 ,2024-07-09,광남로84번길,광안마티나,43.55,10

2336,205000000,2012,부산광역시 수영구  광안동 203-1 ,2024-07-10,광남로84번길,광안마티나,43.55,10

2337,848000000,2020,부산광역시 수영구  광안동 1334 ,2024-07-16,호암로29번길,광안자이,84.48,11

2338,1380000000,2023,부산광역시 수영구  남천동 613 ,2024-07-02,남천동로,남천자이,84.99,27

2339,773000000,2019,부산광역시 수영구  남천동 595 ,2024-07-04,남천동로,남천금호어울림더비치,84.94,10

2340,750000000,2019,부산광역시 수영구  남천동 595 ,2024-07-04,남천동로,남천금호어울림더비치,84.98,10

2341,475000000,2000,부산광역시 수영구  남천동 490 ,2024-07-05,황령대로,남천동원로얄듀크,84.92,12

2342,1450000000,1979,부산광역시 수영구  남천동 148-4 ,2024-07-07,광안해변로,삼익비치,131.27,8

2343,520000000,1979,부산광역시 수영구  남천동 148-4 ,2024-07-12,광안해변로,삼익비치,60.83,2

2344,790000000,2019,부산광역시 수영구  남천동 595 ,2024-07-15,남천동로,남천금호어울림더비치,84.94,9

2345,174000000,2001,부산광역시 사상구  모라동 203 ,2024-07-01,백양대로934번길,모라벽산,59.88,11

2346,70000000,1992,부산광역시 사상구  모라동 552 ,2024-07-01,모라로110번길,백양그린,41.3,8

2347,75000000,1992,부산광역시 사상구  모라동 552 ,2024-07-01,모라로110번길,백양그린,41.3,10

2348,90000000,1992,부산광역시 사상구  모라동 552 ,2024-07-04,모라로110번길,백양그린,41.3,15

2349,75000000,1993,부산광역시 사상구  모라동 75 ,2024-07-04,모라로192번길,주공4,41.16,6

2350,140000000,1992,부산광역시 사상구  모라동 1362 ,2024-07-05,백양대로,우신모라,59.67,14

2351,175000000,1993,부산광역시 사상구  모라동 334 ,2024-07-06,백양대로934번길,삼정그린코아,84.99,10

2352,340000000,2019,부산광역시 사상구  모라동 1380 ,2024-07-06,백양대로934번길,사상구남역동원로얄듀크,74.68,9

2353,190000000,1989,부산광역시 사상구  모라동 1357 ,2024-07-09,백양대로,우성,72.42,8

2354,74000000,1993,부산광역시 사상구  모라동 75 ,2024-07-09,모라로192번길,주공4,41.3,10

2355,110000000,1993,부산광역시 사상구  모라동 75 ,2024-07-10,모라로192번길,주공4,49.94,12

2356,190000000,1996,부산광역시 사상구  덕포동 386-1 ,2024-07-03,사상로342번길,덕포늘푸른,59.94,25

2357,108000000,1993,부산광역시 사상구  덕포동 789 ,2024-07-04,백양대로,남영,48.39,10

2358,255000000,1996,부산광역시 사상구  덕포동 386-1 ,2024-07-06,사상로342번길,덕포늘푸른,73.94,12

2359,145000000,1994,부산광역시 사상구  덕포동 49 ,2024-07-06,덕상로,벽산신익타운,84.68,4

2360,60000000,1993,부산광역시 사상구  덕포동 789 ,2024-07-09,백양대로,남영,37.62,1

2361,510000000,2023,부산광역시 사상구  덕포동 795 ,2024-07-12,사상로,사상중흥에스-클래스그랜드센트럴,79.86,3

2362,136000000,1994,부산광역시 사상구  덕포동 49 ,2024-07-13,덕상로,벽산신익타운,84.91,6

2363,150000000,2014,부산광역시 사상구  괘법동 524-15 ,2024-07-08,광장로37번길,파밀리아2,49.73,7

2364,262800000,2021,부산광역시 사상구  감전동 118-35 ,2024-07-09,학감대로267번길,엘크루센트로아파트,78.12,2

2365,220000000,2021,부산광역시 사상구  감전동 118-35 ,2024-07-17,학감대로267번길,엘크루센트로아파트,69.39,20

2366,358000000,2017,부산광역시 사상구  주례동 1288 ,2024-07-01,백양대로,주례경동리인,80.17,6

2367,148000000,1996,부산광역시 사상구  주례동 3-16 ,2024-07-04,백양대로342번길,엘지신주례1,59.97,14

2368,76000000,2004,부산광역시 사상구  주례동 55-139 ,2024-07-05,냉정로,경동윈츠빌,30.57,13

2369,424000000,2005,부산광역시 사상구  주례동 239 ,2024-07-05,백양대로,한일유엔아이,125.16,21

2370,215000000,1993,부산광역시 사상구  주례동 530-5 ,2024-07-09,주례로,현대무지개타운,114.63,7

2371,163000000,1996,부산광역시 사상구  주례동 3-16 ,2024-07-11,백양대로342번길,엘지신주례1,59.97,21

2372,150000000,1996,부산광역시 사상구  주례동 3-16 ,2024-07-12,백양대로342번길,엘지신주례1,59.97,21

2373,149500000,1996,부산광역시 사상구  주례동 10-4 ,2024-07-13,백양대로342번길,엘지신주례2,59.97,17

2374,157000000,1996,부산광역시 사상구  주례동 10-4 ,2024-07-15,백양대로342번길,엘지신주례2,59.97,18

2375,175000000,1999,부산광역시 사상구  학장동 574-57 ,2024-07-01,학감대로123번길,학장동2차삼성,59.95,19

2376,105000000,1993,부산광역시 사상구  학장동 574-82 ,2024-07-02,대동로,목화,49.97,13

2377,155000000,1997,부산광역시 사상구  학장동 820-1 ,2024-07-02,대동로,학장무학,59.99,17

2378,154000000,1991,부산광역시 사상구  학장동 167-3 ,2024-07-03,학감대로49번길,학장대림,84.99,4

2379,99000000,1992,부산광역시 사상구  학장동 168-8 ,2024-07-04,학감대로49번길,구학마을,46.32,13

2380,155000000,1991,부산광역시 사상구  학장동 167-3 ,2024-07-06,학감대로49번길,학장대림,84.99,11

2381,330000000,2014,부산광역시 사상구  학장동 858 ,2024-07-06,학감대로123번길,학장동삼정그린코아아파트,69.91,13

2382,183000000,1994,부산광역시 사상구  학장동 573-1 ,2024-07-07,대동로,반도보라타운,59.88,17

2383,231000000,1997,부산광역시 사상구  학장동 820-1 ,2024-07-08,대동로,학장무학,84.91,15

2384,250000000,1997,부산광역시 사상구  학장동 820-1 ,2024-07-13,대동로,학장무학,84.91,17

2385,158000000,1997,부산광역시 사상구  학장동 820-1 ,2024-07-13,대동로,학장무학,59.99,7

2386,80000000,1992,부산광역시 사상구  학장동 168-8 ,2024-07-15,학감대로49번길,구학마을,46.32,12

2387,98000000,1983,부산광역시 사상구  엄궁동 35-1 ,2024-07-05,엄궁로,엄궁,42.3,3

2388,98000000,1983,부산광역시 사상구  엄궁동 35-1 ,2024-07-06,엄궁로,엄궁,42.3,3

2389,377000000,2013,대구광역시 중구  삼덕동3가 383 ,2024-07-05,달구벌대로447길,삼덕청아람,59.99,14

2390,469000000,2017,대구광역시 중구  수창동 173 ,2024-07-04,서성로,대구역센트럴자이,84.64,24

2391,465000000,2017,대구광역시 중구  수창동 173 ,2024-07-07,서성로,대구역센트럴자이,84.64,17

2392,490000000,2017,대구광역시 중구  수창동 173 ,2024-07-08,서성로,대구역센트럴자이,84.64,18

2393,460000000,2017,대구광역시 중구  수창동 173 ,2024-07-10,서성로,대구역센트럴자이,84.64,7

2394,433000000,2017,대구광역시 중구  수창동 173 ,2024-07-11,서성로,대구역센트럴자이,72.84,31

2395,412500000,2017,대구광역시 중구  수창동 173 ,2024-07-14,서성로,대구역센트럴자이,72.84,20

2396,412500000,2017,대구광역시 중구  수창동 173 ,2024-07-14,서성로,대구역센트럴자이,72.84,20

2397,465000000,2017,대구광역시 중구  수창동 173 ,2024-07-16,서성로,대구역센트럴자이,84.64,14

2398,460000000,2017,대구광역시 중구  수창동 173 ,2024-07-18,서성로,대구역센트럴자이,84.64,24

2399,570000000,2022,대구광역시 중구  동산동 916 ,2024-07-05,달구벌대로,청라언덕역서한포레스트,84.85,20

2400,505000000,2015,대구광역시 중구  대신동 2106 ,2024-07-05,달구벌대로,대신센트럴자이,84.84,20

2401,410000000,2015,대구광역시 중구  대신동 2106 ,2024-07-05,달구벌대로,대신센트럴자이,59.86,15

2402,368000000,2006,대구광역시 중구  대신동 305-1 ,2024-07-16,달구벌대로,태왕아너스스카이,75.98,11

2403,368000000,2006,대구광역시 중구  대신동 305-1 ,2024-07-16,달구벌대로,태왕아너스스카이,75.98,11

2404,570000000,2023,대구광역시 중구  달성동 352 ,2024-07-08,달성로,달성파크푸르지오힐스테이트,84.97,14

2405,540000000,2023,대구광역시 중구  달성동 352 ,2024-07-18,달성로,달성파크푸르지오힐스테이트,84.92,5

2406,540000000,2023,대구광역시 중구  달성동 352 ,2024-07-18,달성로,달성파크푸르지오힐스테이트,84.92,5

2407,568000000,2022,대구광역시 중구  남산동 3030 ,2024-07-02,명덕로,남산자이하늘채,74.68,16

2408,452000000,2008,대구광역시 중구  남산동 2991 ,2024-07-03,달구벌대로,청라센트럴파크,84.99,24

2409,670000000,2023,대구광역시 중구  남산동 3049 ,2024-07-04,남산로,청라힐스자이,84.99,5

2410,612000000,2020,대구광역시 중구  남산동 3016 ,2024-07-05,달구벌대로,e편한세상남산,84.86,17

2411,625000000,2022,대구광역시 중구  남산동 3030 ,2024-07-05,명덕로,남산자이하늘채,84.66,31

2412,618000000,2022,대구광역시 중구  남산동 3030 ,2024-07-05,명덕로,남산자이하늘채,84.66,26

2413,320000000,2018,대구광역시 중구  남산동 3012 ,2024-07-08,남산로7길,남산역화성파크드림,59.2,3

2414,138000000,2003,대구광역시 중구  남산동 2483-1 ,2024-07-09,남산로13길,심미한마음,53.82,7

2415,590000000,2022,대구광역시 중구  남산동 3030 ,2024-07-09,명덕로,남산자이하늘채,84.66,8

2416,585000000,2022,대구광역시 중구  남산동 3030 ,2024-07-11,명덕로,남산자이하늘채,84.66,12

2417,546000000,2021,대구광역시 중구  남산동 3020 ,2024-07-13,재마루길,남산롯데캐슬센트럴스카이,59.88,11

2418,593000000,2022,대구광역시 중구  남산동 3030 ,2024-07-13,명덕로,남산자이하늘채,84.66,8

2419,463000000,2022,대구광역시 중구  남산동 3030 ,2024-07-14,명덕로,남산자이하늘채,59.2,35

2420,452000000,2022,대구광역시 중구  남산동 3030 ,2024-07-15,명덕로,남산자이하늘채,59.2,26

2421,725000000,2023,대구광역시 중구  남산동 3049 ,2024-07-17,남산로,청라힐스자이,84.99,15

2422,375000000,2008,대구광역시 중구  남산동 2991 ,2024-07-18,달구벌대로,청라센트럴파크,84.99,4

2423,400000000,2014,대구광역시 중구  남산동 3000 ,2024-07-19,남산로,극동스타클래스남산,59.52,17

2424,568000000,2022,대구광역시 중구  대봉동 760 ,2024-07-02,대봉로43길,더샵리비테르2차,84.58,9

2425,560000000,2022,대구광역시 중구  대봉동 760 ,2024-07-02,대봉로43길,더샵리비테르2차,84.58,19

2426,615000000,2022,대구광역시 중구  대봉동 770 ,2024-07-09,대봉로43길,더샵리비테르1차,84.36,11

2427,425000000,1986,대구광역시 중구  대봉동 44-10 ,2024-07-10,동덕로,청운맨션,105.11,8

2428,379000000,2021,대구광역시 동구  신암동 1846,2024-07-01,아양로9길,동대구에일린의뜰,59.96,12

2429,375500000,2024,대구광역시 동구  신암동 1887,2024-07-01,동북로75길,동대구해모로스퀘어이스트,75.73,2

2430,244000000,2009,대구광역시 동구  신암동 480,2024-07-02,신암로20길,신암청아람,59.75,1

2431,609000000,2021,대구광역시 동구  신암동 1840,2024-07-02,동대구로,동대구이안센트럴D,84.99,5

2432,410000000,2018,대구광역시 동구  신암동 181-1,2024-07-03,송라로28길,이안동대구,74.78,13

2433,473000000,2018,대구광역시 동구  신암동 181-1,2024-07-06,송라로28길,이안동대구,84.92,19

2434,515000000,2023,대구광역시 동구  신암동 1881,2024-07-06,신암로20길,동대구더센트로데시앙,74.95,23

2435,616000000,2021,대구광역시 동구  신암동 1840,2024-07-06,동대구로,동대구이안센트럴D,84.99,15

2436,495000000,2021,대구광역시 동구  신암동 1846,2024-07-06,아양로9길,동대구에일린의뜰,84.84,12

2437,337000000,2018,대구광역시 동구  신암동 181-1,2024-07-06,송라로28길,이안동대구,59.92,6

2438,257000000,2009,대구광역시 동구  신암동 480,2024-07-08,신암로20길,신암청아람,59.75,12

2439,200000000,1988,대구광역시 동구  신암동 67,2024-07-09,아양로49길,보성2차,84.85,2

2440,405800000,2024,대구광역시 동구  신암동 1887,2024-07-09,동북로75길,동대구해모로스퀘어이스트,84.94,2

2441,310000000,2005,대구광역시 동구  신암동 194-1,2024-07-09,신암남로,신암건영캐스빌,127.85,1

2442,222000000,2005,대구광역시 동구  신암동 194-1,2024-07-10,신암남로,신암건영캐스빌,58.61,13

2443,227000000,2005,대구광역시 동구  신암동 194-1,2024-07-13,신암남로,신암건영캐스빌,73.32,8

2444,620000000,2021,대구광역시 동구  신암동 1840,2024-07-13,동대구로,동대구이안센트럴D,84.99,8

2445,457000000,2021,대구광역시 동구  신암동 1846,2024-07-13,아양로9길,동대구에일린의뜰,84.96,11

2446,415000000,2018,대구광역시 동구  신암동 181-1,2024-07-13,송라로28길,이안동대구,74.78,17

2447,487000000,2023,대구광역시 동구  신암동 1852,2024-07-13,동북로,동대구해모로스퀘어웨스트,84.92,5

2448,487000000,2023,대구광역시 동구  신암동 1852,2024-07-13,동북로,동대구해모로스퀘어웨스트,84.92,5

2449,500000000,2020,대구광역시 동구  신암동 1839,2024-07-15,송라로32길,동대구우방아이유쉘,84.99,20

2450,90000000,1992,대구광역시 동구  신암동 483-3,2024-07-16,신성로,강남,31.59,8

2451,487000000,2021,대구광역시 동구  신암동 1846,2024-07-18,아양로9길,동대구에일린의뜰,84.84,17

2452,487000000,2021,대구광역시 동구  신암동 1846,2024-07-18,아양로9길,동대구에일린의뜰,84.84,17

2453,165000000,1997,대구광역시 동구  신천동 551-23,2024-07-01,신암로16길,신천가람타운,59.91,9

2454,81000000,2015,대구광역시 동구  신천동 538-3,2024-07-01,동부로,신천역까사밀라101동,20.85,6

2455,384000000,2013,대구광역시 동구  신천동 1503,2024-07-01,신암로16길,신천자이,84.91,8

2456,165000000,1997,대구광역시 동구  신천동 551-23,2024-07-01,신암로16길,신천가람타운,59.91,9

2457,150000000,1981,대구광역시 동구  신천동 499-1,2024-07-03,화랑로11길,코스모스,46.99,2

2458,665000000,2024,대구광역시 동구  신천동 353-1,2024-07-03,화랑로,더샵디어엘로,84.99,19

2459,455000000,2022,대구광역시 동구  신천동 1508,2024-07-04,동부로,동대구역우방아이유쉘,84.99,3

2460,157000000,1997,대구광역시 동구  신천동 551-23,2024-07-06,신암로16길,신천가람타운,52.02,19

2461,343000000,2013,대구광역시 동구  신천동 1503,2024-07-06,신암로16길,신천자이,76.51,13

2462,345000000,2013,대구광역시 동구  신천동 1503,2024-07-07,신암로16길,신천자이,76.51,13

2463,343000000,2011,대구광역시 동구  신천동 621,2024-07-09,동부로,신천역센트럴리버파크,75.94,16

2464,564500000,2022,대구광역시 동구  신천동 1514,2024-07-09,동부로19길,동대구역더샵센터시티,84.94,26

2465,127000000,1996,대구광역시 동구  신천동 645-1,2024-07-10,국채보상로159길,우방푸른타운,58.83,4

2466,490000000,2022,대구광역시 동구  신천동 1508,2024-07-10,동부로,동대구역우방아이유쉘,84.99,11

2467,240000000,1997,대구광역시 동구  신천동 551-23,2024-07-11,신암로16길,신천가람타운,84.84,6

2468,257000000,2011,대구광역시 동구  신천동 622,2024-07-13,송라로11길,신천휴먼시아6단지,59.91,5

2469,568000000,2022,대구광역시 동구  신천동 1514,2024-07-13,동부로19길,동대구역더샵센터시티,84.94,21

2470,72000000,2015,대구광역시 동구  신천동 538-3,2024-07-15,동부로,신천역까사밀라101동,24.03,13

2471,545000000,2021,대구광역시 동구  신천동 1511,2024-07-16,화랑로,동대구비스타동원,84.99,20

2472,494000000,2024,대구광역시 동구  효목동 1322,2024-07-01,화랑로25길,동대구2차비스타동원,84.99,15

2473,225000000,2003,대구광역시 동구  효목동 337,2024-07-02,동북로,태왕메트로시티,84.92,2

2474,243000000,2003,대구광역시 동구  효목동 337,2024-07-07,동북로,태왕메트로시티,84.92,9

2475,495000000,2024,대구광역시 동구  효목동 1322,2024-07-09,화랑로25길,동대구2차비스타동원,84.99,10

2476,350400000,2023,대구광역시 동구  효목동 637-1,2024-07-13,화랑로25길,동대구2차비스타동원,59.97,4

2477,378000000,2012,대구광역시 동구  봉무동 1524,2024-07-01,팔공로53길,대구이시아폴리스더샵1차,101.69,6

2478,553000000,2013,대구광역시 동구  봉무동 1530,2024-07-03,팔공로51길,대구이시아폴리스더샵3차,116.77,14

2479,320000000,2013,대구광역시 동구  봉무동 1522,2024-07-06,팔공로,대구이시아폴리스더샵2차,84.98,3

2480,515000000,2012,대구광역시 동구  봉무동 1524,2024-07-10,팔공로53길,대구이시아폴리스더샵1차,122.74,21

2481,370000000,2013,대구광역시 동구  봉무동 1530,2024-07-10,팔공로51길,대구이시아폴리스더샵3차,84.85,9

2482,392000000,2013,대구광역시 동구  봉무동 1530,2024-07-11,팔공로51길,대구이시아폴리스더샵3차,116.77,15

2483,150000000,2001,대구광역시 동구  봉무동 245,2024-07-13,팔공로,봉무청구새들마을,59.87,5

2484,390000000,2013,대구광역시 동구  봉무동 1522,2024-07-15,팔공로,대구이시아폴리스더샵2차,96.59,13

2485,305000000,2016,대구광역시 동구  불로동 962,2024-07-14,공항로,불로서한이다음,84.01,6

2486,220000000,1997,대구광역시 동구  도동 89-2,2024-07-04,팔공로24길,도동청구맨션,84.97,9

2487,103000000,1990,대구광역시 동구  도동 20-5,2024-07-06,팔공로26길,에덴공항3,59.95,4

2488,147000000,2002,대구광역시 동구  지저동 711,2024-07-05,해동로2길,부민스위트빌아파트,55.54,9

2489,220000000,1996,대구광역시 동구  방촌동 1084-30,2024-07-06,화랑로80길,우방강촌마을1,84.98,13

2490,225000000,2007,대구광역시 동구  방촌동 1002-2,2024-07-07,동촌로25길,방촌유선아덴힐즈,84.63,10

2491,165000000,1992,대구광역시 동구  방촌동 1084-28,2024-07-12,화랑로,방촌우방맨션,84.86,4

2492,167000000,1990,대구광역시 동구  신기동 576-1,2024-07-15,율하동로20길,화성,59.77,3

2493,600000000,2010,대구광역시 동구  율하동 1410,2024-07-03,금호강변로,율하리버파크뷰,150.8,8

2494,285000000,2013,대구광역시 동구  율하동 1093,2024-07-03,금호강변로3길,우방아이유쉘,84.99,7

2495,288000000,2013,대구광역시 동구  율하동 1093,2024-07-04,금호강변로3길,우방아이유쉘,84.99,11

